"date","province","retail_and_recreation","grocery_and_pharmacy","park","transit","workplace","resident"
"2020-05-26",North Sumatra,-24,-9,-9,-45,-44,11
"2020-05-27",North Sumatra,-23,-7,-10,-43,-37,12
"2020-05-28",North Sumatra,-22,-6,-11,-45,-32,12
"2020-05-29",North Sumatra,-28,-12,-26,-49,-29,13
"2020-05-30",North Sumatra,-28,-12,-28,-45,-25,12
"2020-05-31",North Sumatra,-32,-18,-29,-50,-2,10
"2020-06-01",North Sumatra,-23,-8,-1,-42,-54,16
"2020-06-02",North Sumatra,-21,-5,-16,-40,-22,10
"2020-06-03",North Sumatra,-27,-13,-22,-44,-24,13
"2020-06-04",North Sumatra,-22,-5,-17,-42,-23,11
"2020-06-05",North Sumatra,-30,-16,-32,-47,-21,13
"2020-06-06",North Sumatra,-24,-9,-26,-41,-20,12
"2020-06-07",North Sumatra,-27,-13,-19,-46,2,10
"2020-06-08",North Sumatra,-21,-7,-12,-40,-21,11
"2020-06-09",North Sumatra,-25,-13,-19,-42,-22,12
"2020-06-10",North Sumatra,-20,-7,-15,-37,-22,11
"2020-06-11",North Sumatra,-20,-9,-17,-41,-22,11
"2020-06-12",North Sumatra,-25,-13,-28,-43,-21,12
"2020-06-13",North Sumatra,-25,-13,-26,-41,-18,11
"2020-06-14",North Sumatra,-26,-14,-16,-43,3,9
"2020-06-15",North Sumatra,-22,-11,-21,-40,-21,11
"2020-06-16",North Sumatra,-22,-10,-21,-38,-21,11
"2020-06-17",North Sumatra,-20,-9,-18,-37,-21,11
"2020-06-18",North Sumatra,-22,-11,-19,-41,-23,11
"2020-06-19",North Sumatra,-24,-12,-26,-41,-20,11
"2020-06-20",North Sumatra,-25,-13,-29,-40,-18,11
"2020-06-21",North Sumatra,-30,-18,-27,-44,1,10
"2020-06-22",North Sumatra,-22,-12,-17,-38,-23,11
"2020-06-23",North Sumatra,-20,-8,-17,-37,-23,10
"2020-06-24",North Sumatra,-23,-11,-19,-38,-23,11
"2020-06-25",North Sumatra,-25,-15,-19,-41,-24,11
"2020-06-26",North Sumatra,-23,-10,-23,-39,-22,10
"2020-06-27",North Sumatra,-22,-11,-22,-39,-20,10
"2020-06-28",North Sumatra,-24,-13,-12,-39,1,8
"2020-06-29",North Sumatra,-19,-9,-12,-37,-22,10
"2020-06-30",North Sumatra,-19,-7,-16,-36,-22,10
"2020-07-01",North Sumatra,-16,-4,-14,-34,-22,10
"2020-07-02",North Sumatra,-17,-4,-13,-35,-23,10
"2020-07-03",North Sumatra,-19,-6,-18,-35,-22,10
"2020-07-04",North Sumatra,-17,-6,-15,-32,-21,10
"2020-07-05",North Sumatra,-17,-5,-1,-32,1,7
"2020-07-06",North Sumatra,-20,-11,-17,-36,-25,12
"2020-07-07",North Sumatra,-13,-2,-12,-29,-23,10
"2020-07-08",North Sumatra,-17,-7,-16,-31,-23,10
"2020-07-09",North Sumatra,-15,-5,-10,-31,-23,10
"2020-07-10",North Sumatra,-19,-8,-20,-33,-21,10
"2020-07-11",North Sumatra,-22,-12,-24,-33,-19,11
"2020-07-12",North Sumatra,-24,-13,-19,-35,1,9
"2020-07-13",North Sumatra,-15,-5,-12,-31,-21,10
"2020-07-14",North Sumatra,-15,-6,-12,-31,-21,9
"2020-07-15",North Sumatra,-15,-6,-11,-31,-20,10
"2020-07-16",North Sumatra,-16,-6,-11,-32,-21,10
"2020-07-17",North Sumatra,-20,-10,-20,-36,-20,11
"2020-07-18",North Sumatra,-19,-9,-18,-34,-18,10
"2020-07-19",North Sumatra,-20,-9,-9,-36,3,8
"2020-07-20",North Sumatra,-16,-6,-12,-33,-20,10
"2020-07-21",North Sumatra,-17,-8,-12,-33,-21,10
"2020-07-22",North Sumatra,-20,-12,-17,-35,-21,12
"2020-07-23",North Sumatra,-20,-10,-16,-37,-21,11
"2020-07-24",North Sumatra,-21,-12,-19,-38,-20,11
"2020-07-25",North Sumatra,-19,-10,-19,-34,-18,11
"2020-07-26",North Sumatra,-25,-15,-22,-40,2,10
"2020-07-27",North Sumatra,-20,-11,-16,-36,-22,11
"2020-07-28",North Sumatra,-22,-13,-20,-34,-22,12
"2020-07-29",North Sumatra,-17,-5,-12,-30,-22,11
"2020-07-30",North Sumatra,-10,7,-1,-24,-24,9
"2020-07-31",North Sumatra,-23,-10,20,-38,-61,13
"2020-08-01",North Sumatra,-23,-8,-1,-38,-31,11
"2020-08-02",North Sumatra,-17,-1,10,-30,-2,5
"2020-08-03",North Sumatra,-16,-3,-5,-30,-23,10
"2020-08-04",North Sumatra,-12,2,-1,-28,-22,9
"2020-08-05",North Sumatra,-13,1,-4,-29,-22,10
"2020-08-06",North Sumatra,-14,0,-3,-32,-22,10
"2020-08-07",North Sumatra,-15,-2,-9,-33,-20,9
"2020-08-08",North Sumatra,-15,-3,-10,-29,-18,8
"2020-08-09",North Sumatra,-16,-4,-4,-32,4,7
"2020-08-10",North Sumatra,-13,-1,-3,-30,-21,9
"2020-08-11",North Sumatra,-18,-9,-12,-34,-22,8
"2020-08-12",North Sumatra,-17,-7,-12,-33,-23,10
"2020-08-13",North Sumatra,-17,-6,-9,-33,-21,10
"2020-08-14",North Sumatra,-13,1,-10,-28,-19,8
"2020-08-15",North Sumatra,-13,0,-11,-24,-17,8
"2020-08-16",North Sumatra,-15,-1,5,-28,3,6
"2020-08-17",North Sumatra,-9,-2,99,-26,-59,11
"2020-08-18",North Sumatra,-19,-6,-7,-30,-21,8
"2020-08-19",North Sumatra,-12,3,-4,-25,-21,8
"2020-08-20",North Sumatra,-13,-1,29,-26,-53,13
"2020-08-21",North Sumatra,-20,-7,-5,-34,-35,12
"2020-08-22",North Sumatra,-23,-13,-12,-35,-21,11
"2020-08-23",North Sumatra,-21,-9,-5,-30,5,7
"2020-08-24",North Sumatra,-14,-2,-1,-28,-19,9
"2020-08-25",North Sumatra,-16,-2,-5,-29,-20,9
"2020-08-26",North Sumatra,-15,-2,-4,-29,-19,9
"2020-08-27",North Sumatra,-15,0,-3,-32,-20,9
"2020-08-28",North Sumatra,-17,-2,-13,-32,-18,9
"2020-08-29",North Sumatra,-16,-3,-12,-30,-16,9
"2020-08-30",North Sumatra,-16,-3,-5,-31,5,7
"2020-08-31",North Sumatra,-18,-6,-13,-34,-20,10
"2020-09-01",North Sumatra,-12,7,-7,-26,-20,9
"2020-09-02",North Sumatra,-14,2,-6,-29,-20,9
"2020-09-03",North Sumatra,-11,4,-3,-30,-20,9
"2020-09-04",North Sumatra,-18,-5,-17,-33,-23,12
"2020-09-05",North Sumatra,-22,-9,-21,-33,-19,11
"2020-09-06",North Sumatra,-16,-2,-11,-31,1,8
"2020-09-07",North Sumatra,-12,2,-5,-29,-21,9
"2020-09-08",North Sumatra,-12,3,-5,-27,-21,9
"2020-09-09",North Sumatra,-17,-4,-12,-32,-25,11
"2020-09-10",North Sumatra,-15,-1,-8,-31,-22,9
"2020-09-11",North Sumatra,-17,-5,-15,-30,-21,8
"2020-09-12",North Sumatra,-18,-6,-16,-31,-21,9
"2020-09-13",North Sumatra,-17,-5,-8,-29,0,7
"2020-09-14",North Sumatra,-21,-11,-13,-35,-20,10
"2020-09-15",North Sumatra,-18,-5,-12,-32,-21,10
"2020-09-16",North Sumatra,-12,2,-4,-28,-20,10
"2020-09-17",North Sumatra,-16,-3,-5,-33,-21,11
"2020-09-18",North Sumatra,-20,-6,-16,-32,-20,11
"2020-09-19",North Sumatra,-18,-4,-12,-31,-18,11
"2020-09-20",North Sumatra,-18,-5,-8,-34,2,9
"2020-09-21",North Sumatra,-16,-2,-5,-32,-21,11
"2020-09-22",North Sumatra,-19,-4,-7,-30,-22,11
"2020-09-23",North Sumatra,-25,-10,-13,-33,-24,12
"2020-09-24",North Sumatra,-27,-13,-13,-34,-24,13
"2020-09-25",North Sumatra,-25,-8,-18,-32,-22,12
"2020-09-26",North Sumatra,-25,-9,-19,-32,-21,12
"2020-09-27",North Sumatra,-24,-8,-9,-32,-3,10
"2020-09-28",North Sumatra,-23,-5,-9,-31,-22,12
"2020-09-29",North Sumatra,-25,-8,-14,-31,-24,12
"2020-09-30",North Sumatra,-20,1,-9,-27,-24,8
"2020-10-01",North Sumatra,-21,2,-9,-29,-26,6
"2020-10-02",North Sumatra,-23,-3,-21,-31,-26,6
"2020-10-03",North Sumatra,-21,-1,-17,-28,-25,6
"2020-10-04",North Sumatra,-19,0,-10,-29,-11,4
"2020-10-05",North Sumatra,-17,2,-7,-29,-26,4
"2020-10-06",North Sumatra,-19,0,-9,-28,-27,5
"2020-10-07",North Sumatra,-17,1,-6,-28,-25,6
"2020-10-08",North Sumatra,-18,-1,-1,-29,-24,9
"2020-10-09",North Sumatra,-22,-6,-14,-32,-22,10
"2020-10-10",North Sumatra,-17,0,-10,-27,-22,9
"2020-10-11",North Sumatra,-19,-3,-5,-30,-5,8
"2020-10-12",North Sumatra,-22,-7,-12,-33,-24,11
"2020-10-13",North Sumatra,-25,-10,-16,-35,-25,11
"2020-10-14",North Sumatra,-21,-4,-15,-33,-23,11
"2020-10-15",North Sumatra,-14,6,-6,-29,-22,10
"2020-10-16",North Sumatra,-18,2,-13,-31,-21,11
"2020-10-17",North Sumatra,-17,3,-10,-28,-21,10
"2020-10-18",North Sumatra,-18,0,-4,-30,-4,9
"2020-10-19",North Sumatra,-21,-2,-10,-32,-22,11
"2020-10-20",North Sumatra,-17,3,-6,-27,-23,10
"2020-10-21",North Sumatra,-19,-1,-12,-29,-23,9
"2020-10-22",North Sumatra,-18,-1,-11,-29,-24,7
"2020-10-23",North Sumatra,-24,-6,-20,-31,-23,7
"2020-10-24",North Sumatra,-26,-9,-25,-29,-23,8
"2020-10-25",North Sumatra,-21,-3,-14,-28,-8,5
"2020-10-26",North Sumatra,-16,4,-6,-26,-24,5
"2020-10-27",North Sumatra,-16,3,-7,-21,-25,5
"2020-10-28",North Sumatra,-13,6,8,-16,-39,7
"2020-10-29",North Sumatra,-14,2,41,-19,-60,9
"2020-10-30",North Sumatra,-22,-6,1,-28,-42,9
"2020-10-31",North Sumatra,-20,-5,-5,-26,-28,6
"2020-11-01",North Sumatra,-18,-3,-4,-22,-10,4
"2020-11-02",North Sumatra,-16,2,-10,-24,-24,5
"2020-11-03",North Sumatra,-23,-7,-23,-30,-26,7
"2020-11-04",North Sumatra,-16,3,-12,-27,-24,5
"2020-11-05",North Sumatra,-18,0,-14,-31,-25,6
"2020-11-06",North Sumatra,-20,-2,-19,-30,-24,6
"2020-11-07",North Sumatra,-23,-9,-24,-31,-25,8
"2020-11-08",North Sumatra,-20,-6,-17,-27,-12,5
"2020-11-09",North Sumatra,-17,2,-9,-26,-25,5
"2020-11-10",North Sumatra,-17,1,-10,-26,-25,6
"2020-11-11",North Sumatra,-16,1,-9,-26,-25,6
"2020-11-12",North Sumatra,-18,-2,-11,-31,-26,7
"2020-11-13",North Sumatra,-19,-3,-17,-28,-23,6
"2020-11-14",North Sumatra,-16,0,-10,-25,-23,5
"2020-11-15",North Sumatra,-18,-5,-7,-28,-10,5
"2020-11-16",North Sumatra,-18,-1,-9,-30,-24,5
"2020-11-17",North Sumatra,-18,-1,-10,-27,-25,5
"2020-11-18",North Sumatra,-18,-2,-11,-27,-24,6
"2020-11-19",North Sumatra,-18,-2,-14,-30,-24,6
"2020-11-20",North Sumatra,-19,-3,-19,-28,-23,6
"2020-11-21",North Sumatra,-17,-2,-15,-27,-23,6
"2020-11-22",North Sumatra,-20,-7,-19,-31,-11,6
"2020-11-23",North Sumatra,-23,-7,-21,-32,-26,7
"2020-11-24",North Sumatra,-22,-6,-21,-31,-27,8
"2020-11-25",North Sumatra,-15,2,-11,-27,-23,5
"2020-11-26",North Sumatra,-19,-4,-15,-29,-24,7
"2020-11-27",North Sumatra,-25,-11,-27,-31,-23,7
"2020-11-28",North Sumatra,-22,-6,-23,-27,-22,7
"2020-11-29",North Sumatra,-15,1,-12,-25,-7,4
"2020-11-30",North Sumatra,-16,3,-11,-26,-23,5
"2020-12-01",North Sumatra,-13,9,-8,-23,-23,5
"2020-12-02",North Sumatra,-17,3,-16,-26,-23,6
"2020-12-03",North Sumatra,-16,3,-15,-28,-23,6
"2020-12-04",North Sumatra,-27,-9,-26,-29,-25,8
"2020-12-05",North Sumatra,-22,-5,-31,-27,-22,7
"2020-12-06",North Sumatra,-15,3,-27,-28,-7,5
"2020-12-07",North Sumatra,-15,5,-11,-27,-23,4
"2020-12-08",North Sumatra,-13,7,-9,-22,-23,4
"2020-12-09",North Sumatra,-11,4,4,-25,-59,11
"2020-12-10",North Sumatra,-14,6,-9,-21,-21,8
"2020-12-11",North Sumatra,-15,5,-12,-20,-19,9
"2020-12-12",North Sumatra,-15,5,-14,-17,-19,9
"2020-12-13",North Sumatra,-15,2,-13,-20,-3,8
"2020-12-14",North Sumatra,-13,7,-4,-17,-20,8
"2020-12-15",North Sumatra,-15,4,-9,-17,-22,9
"2020-12-16",North Sumatra,-14,5,-6,-15,-21,9
"2020-12-17",North Sumatra,-14,6,-6,-14,-21,9
"2020-12-18",North Sumatra,-14,6,-10,-14,-19,9
"2020-12-19",North Sumatra,-12,9,-8,-8,-18,7
"2020-12-20",North Sumatra,-13,5,-8,-10,-3,7
"2020-12-21",North Sumatra,-11,9,5,-10,-24,9
"2020-12-22",North Sumatra,-9,10,3,-2,-26,8
"2020-12-23",North Sumatra,-6,16,12,5,-26,7
"2020-12-24",North Sumatra,-4,20,20,7,-42,10
"2020-12-25",North Sumatra,-15,2,23,-14,-60,14
"2020-12-26",North Sumatra,-20,-1,1,-14,-35,12
"2020-12-27",North Sumatra,-14,3,4,-8,-4,7
"2020-12-28",North Sumatra,-8,13,26,-4,-29,9
"2020-12-29",North Sumatra,-9,13,27,-3,-31,10
"2020-12-30",North Sumatra,-2,24,36,8,-30,7
"2020-12-31",North Sumatra,6,39,70,11,-46,7
"2020-02-15",Papua,5,2,2,10,9,-1
"2020-02-16",Papua,3,-3,4,7,1,1
"2020-02-17",Papua,-2,-7,-1,0,5,1
"2020-02-18",Papua,0,-5,-4,7,4,0
"2020-02-19",Papua,-1,-7,-4,-5,6,1
"2020-02-20",Papua,0,-6,3,1,6,0
"2020-02-21",Papua,0,-7,0,-2,6,0
"2020-02-22",Papua,0,-3,-3,1,10,-1
"2020-02-23",Papua,-2,-8,0,1,1,1
"2020-02-24",Papua,-3,-9,7,-3,5,1
"2020-02-25",Papua,1,-5,5,3,5,-1
"2020-02-26",Papua,-1,-7,4,-1,6,0
"2020-02-27",Papua,-4,-9,2,5,7,0
"2020-02-28",Papua,0,-9,-4,3,5,0
"2020-02-29",Papua,1,-4,-11,1,12,-1
"2020-03-01",Papua,3,-2,-1,2,3,1
"2020-03-02",Papua,0,-3,4,-2,6,0
"2020-03-03",Papua,2,-1,0,5,7,0
"2020-03-04",Papua,2,-2,-1,4,9,1
"2020-03-05",Papua,1,-4,2,0,9,0
"2020-03-06",Papua,4,-1,-2,4,8,0
"2020-03-07",Papua,1,-3,-6,-1,11,-1
"2020-03-08",Papua,-3,-5,-3,0,2,1
"2020-03-09",Papua,-2,-3,2,0,8,0
"2020-03-10",Papua,1,-2,-2,5,6,0
"2020-03-11",Papua,2,-4,-2,0,9,0
"2020-03-12",Papua,1,-2,1,0,9,-1
"2020-03-13",Papua,2,-4,-1,-1,7,0
"2020-03-14",Papua,1,0,-3,2,12,-1
"2020-03-15",Papua,-3,-3,-12,3,2,2
"2020-03-16",Papua,-1,-1,-1,-8,4,2
"2020-03-17",Papua,-6,-6,-5,-3,0,2
"2020-03-18",Papua,-7,-5,-2,-7,-8,5
"2020-03-19",Papua,-12,-8,-10,-5,-12,6
"2020-03-20",Papua,-13,-12,-14,-8,-16,7
"2020-03-21",Papua,-17,-11,-23,-14,0,4
"2020-03-22",Papua,-24,-19,-33,-20,-5,6
"2020-03-23",Papua,-20,-11,-17,-22,-23,9
"2020-03-24",Papua,-26,-17,-26,-18,-29,10
"2020-03-25",Papua,-44,-34,-27,-14,-51,17
"2020-03-26",Papua,-43,-35,-29,-47,-28,13
"2020-03-27",Papua,-43,-37,-34,-50,-30,14
"2020-03-28",Papua,-48,-37,-47,-54,-16,13
"2020-03-29",Papua,-52,-45,-47,-58,-18,13
"2020-03-30",Papua,-45,-37,-31,-53,-31,15
"2020-03-31",Papua,-39,-33,-34,-49,-32,13
"2020-04-01",Papua,-38,-29,-29,-49,-30,14
"2020-04-02",Papua,-37,-29,-28,-47,-30,14
"2020-04-03",Papua,-38,-30,-31,-47,-30,14
"2020-04-04",Papua,-42,-28,-40,-53,-15,12
"2020-04-05",Papua,-46,-37,-41,-58,-18,12
"2020-04-06",Papua,-40,-29,-23,-52,-31,15
"2020-04-07",Papua,-40,-29,-28,-50,-31,14
"2020-04-08",Papua,-41,-30,-25,-51,-30,14
"2020-04-09",Papua,-37,-24,-24,-51,-30,13
"2020-04-10",Papua,-54,-49,-37,-53,-57,21
"2020-04-11",Papua,-47,-34,-40,-54,-21,14
"2020-04-12",Papua,-53,-44,-44,-57,-20,13
"2020-04-13",Papua,-46,-40,-28,-49,-43,18
"2020-04-14",Papua,-39,-30,-25,-49,-29,14
"2020-04-15",Papua,-39,-30,-25,-54,-28,15
"2020-04-16",Papua,-41,-32,-26,-56,-28,15
"2020-04-17",Papua,-41,-33,-31,-50,-28,15
"2020-04-18",Papua,-45,-32,-40,-53,-13,12
"2020-04-19",Papua,-51,-41,-44,-58,-17,13
"2020-04-20",Papua,-46,-37,-28,-55,-30,16
"2020-04-21",Papua,-43,-34,-27,-51,-30,13
"2020-04-22",Papua,-44,-35,-29,-54,-29,14
"2020-04-23",Papua,-41,-30,-25,-52,-29,13
"2020-04-24",Papua,-50,-40,-37,-56,-36,19
"2020-04-25",Papua,-49,-35,-46,-60,-18,15
"2020-04-26",Papua,-54,-43,-50,-62,-20,15
"2020-04-27",Papua,-47,-39,-32,-57,-30,17
"2020-04-28",Papua,-46,-37,-31,-53,-30,15
"2020-04-29",Papua,-46,-35,-31,-54,-29,13
"2020-04-30",Papua,-45,-37,-30,-56,-28,15
"2020-05-01",Papua,-49,-40,-39,-58,-51,20
"2020-05-02",Papua,-49,-34,-46,-60,-17,14
"2020-05-03",Papua,-53,-42,-51,-64,-19,14
"2020-05-04",Papua,-45,-34,-31,-56,-28,16
"2020-05-05",Papua,-43,-33,-30,-54,-29,15
"2020-05-06",Papua,-41,-27,-26,-54,-27,15
"2020-05-07",Papua,-46,-30,-31,-56,-50,20
"2020-05-08",Papua,-42,-28,-31,-53,-26,16
"2020-05-09",Papua,-45,-25,-40,-54,-13,13
"2020-05-10",Papua,-49,-34,-44,-61,-14,13
"2020-05-11",Papua,-41,-26,-29,-56,-25,15
"2020-05-12",Papua,-39,-24,-30,-52,-27,15
"2020-05-13",Papua,-42,-26,-27,-54,-26,16
"2020-05-14",Papua,-40,-26,-26,-53,-25,14
"2020-05-15",Papua,-38,-23,-30,-51,-24,15
"2020-05-16",Papua,-39,-20,-39,-52,-11,12
"2020-05-17",Papua,-46,-29,-44,-59,-12,12
"2020-05-18",Papua,-42,-27,-26,-54,-27,16
"2020-05-19",Papua,-38,-22,-30,-53,-28,15
"2020-05-20",Papua,-37,-16,-24,-55,-26,16
"2020-05-21",Papua,-38,-16,-26,-59,-51,20
"2020-05-22",Papua,-35,-13,-26,-54,-35,17
"2020-05-23",Papua,-37,-9,-37,-58,-22,14
"2020-05-24",Papua,-58,-42,-40,-58,-19,10
"2020-05-25",Papua,-53,-38,-29,-62,-61,19
"2020-05-26",Papua,-45,-30,-30,-57,-34,15
"2020-05-27",Papua,-44,-30,-27,-55,-30,17
"2020-05-28",Papua,-43,-28,-30,-54,-26,16
"2020-05-29",Papua,-42,-29,-32,-53,-25,16
"2020-05-30",Papua,-45,-25,-36,-55,-8,13
"2020-05-31",Papua,-47,-33,-40,-59,-8,12
"2020-06-01",Papua,-43,-30,-27,-62,-48,19
"2020-06-02",Papua,-39,-25,-24,-50,-22,14
"2020-06-03",Papua,-38,-23,-20,-54,-22,16
"2020-06-04",Papua,-39,-25,-22,-54,-22,15
"2020-06-05",Papua,-33,-20,-24,-50,-20,14
"2020-06-06",Papua,-36,-19,-32,-56,-5,11
"2020-06-07",Papua,-38,-24,-29,-51,-4,10
"2020-06-08",Papua,-33,-19,-16,-50,-17,12
"2020-06-09",Papua,-32,-20,-20,-47,-17,12
"2020-06-10",Papua,-34,-22,-22,-53,-16,13
"2020-06-11",Papua,-32,-19,-17,-49,-15,12
"2020-06-12",Papua,-31,-20,-22,-41,-16,12
"2020-06-13",Papua,-35,-20,-29,-49,-2,10
"2020-06-14",Papua,-35,-23,-20,-47,-2,9
"2020-06-15",Papua,-29,-19,-16,-44,-15,11
"2020-06-16",Papua,-27,-16,-16,-43,-16,10
"2020-06-17",Papua,-33,-20,-17,-44,-16,12
"2020-06-18",Papua,-28,-18,-17,-42,-14,11
"2020-06-19",Papua,-31,-21,-19,-46,-15,12
"2020-06-20",Papua,-32,-16,-21,-39,-1,8
"2020-06-21",Papua,-35,-26,-19,-49,-5,8
"2020-06-22",Papua,-29,-19,-16,-43,-16,10
"2020-06-23",Papua,-27,-18,-19,-40,-17,10
"2020-06-24",Papua,-29,-17,-14,-37,-15,10
"2020-06-25",Papua,-31,-21,-20,-41,-15,10
"2020-06-26",Papua,-28,-19,-22,-32,-16,10
"2020-06-27",Papua,-29,-16,-21,-39,-4,7
"2020-06-28",Papua,-31,-23,-17,-47,-7,7
"2020-06-29",Papua,-28,-21,-19,-33,-17,10
"2020-06-30",Papua,-24,-15,-17,-38,-15,9
"2020-07-01",Papua,-27,-16,-15,-39,-16,10
"2020-07-02",Papua,-21,-11,-10,-33,-14,9
"2020-07-03",Papua,-22,-13,-14,-28,-15,9
"2020-07-04",Papua,-22,-9,-10,-31,-2,7
"2020-07-05",Papua,-25,-17,-11,-49,-5,7
"2020-07-06",Papua,-20,-13,-7,-32,-16,9
"2020-07-07",Papua,-18,-11,-9,-32,-17,9
"2020-07-08",Papua,-20,-12,-9,-30,-14,8
"2020-07-09",Papua,-21,-12,-4,-32,-14,8
"2020-07-10",Papua,-20,-13,-8,-30,-15,9
"2020-07-11",Papua,-23,-12,-18,-29,-4,7
"2020-07-12",Papua,-23,-14,0,-42,-4,6
"2020-07-13",Papua,-21,-14,-12,-35,-15,9
"2020-07-14",Papua,-20,-12,-7,-30,-15,8
"2020-07-15",Papua,-19,-13,-10,-35,-12,9
"2020-07-16",Papua,-20,-13,-12,-31,-12,8
"2020-07-17",Papua,-19,-13,-13,-22,-14,9
"2020-07-18",Papua,-23,-12,-17,-33,-2,7
"2020-07-19",Papua,-22,-15,-11,-32,-3,6
"2020-07-20",Papua,-20,-13,-10,-31,-13,8
"2020-07-21",Papua,-19,-13,-11,-30,-15,8
"2020-07-22",Papua,-19,-13,-8,-30,-12,9
"2020-07-23",Papua,-21,-13,-10,-30,-12,8
"2020-07-24",Papua,-21,-16,-13,-30,-13,9
"2020-07-25",Papua,-22,-9,-14,-28,-2,7
"2020-07-26",Papua,-26,-19,-20,-41,-5,7
"2020-07-27",Papua,-20,-11,-10,-31,-14,9
"2020-07-28",Papua,-18,-11,-7,-28,-14,8
"2020-07-29",Papua,-18,-9,-8,-33,-13,9
"2020-07-30",Papua,-10,3,-3,-28,-15,6
"2020-07-31",Papua,-33,-27,-1,-40,-53,12
"2020-08-01",Papua,-23,-8,-16,-31,-11,6
"2020-08-02",Papua,-19,-11,-2,-34,-5,5
"2020-08-03",Papua,-15,-8,-5,-29,-15,8
"2020-08-04",Papua,-13,-5,-5,-26,-15,7
"2020-08-05",Papua,-17,-7,-8,-32,-14,9
"2020-08-06",Papua,-21,-10,-16,-31,-15,9
"2020-08-07",Papua,-15,-7,-10,-27,-13,7
"2020-08-08",Papua,-19,-5,-10,-28,-1,5
"2020-08-09",Papua,-18,-8,1,-31,-2,5
"2020-08-10",Papua,-16,-8,-5,-26,-13,7
"2020-08-11",Papua,-11,-3,1,-22,-13,6
"2020-08-12",Papua,-13,-4,0,-27,-12,7
"2020-08-13",Papua,-15,-4,-1,-24,-12,7
"2020-08-14",Papua,-16,-8,-7,-16,-15,8
"2020-08-15",Papua,-18,-1,-1,-26,0,5
"2020-08-16",Papua,-18,-8,10,-29,2,4
"2020-08-17",Papua,-24,-18,,-29,-46,13
"2020-08-18",Papua,-15,-5,,-26,-12,6
"2020-08-19",Papua,-15,-5,,-28,-11,6
"2020-08-20",Papua,-22,-15,,-26,-46,11
"2020-08-21",Papua,-20,-12,,-19,-35,10
"2020-08-22",Papua,-23,-11,1,-26,-3,5
"2020-08-23",Papua,-21,-17,10,-24,-2,5
"2020-08-24",Papua,-20,-14,,-25,-15,8
"2020-08-25",Papua,-13,-6,,-28,-15,6
"2020-08-26",Papua,-15,-9,,-28,-12,7
"2020-08-27",Papua,-15,-8,,-29,-13,7
"2020-08-28",Papua,-19,-12,,-21,-14,7
"2020-08-29",Papua,-30,-16,-29,-25,-6,8
"2020-08-30",Papua,-16,-9,9,-24,-2,4
"2020-08-31",Papua,-15,-8,,-16,-11,6
"2020-09-01",Papua,-9,-3,,-16,-14,5
"2020-09-02",Papua,-13,-8,,-21,-13,7
"2020-09-03",Papua,-9,-4,,-16,-12,5
"2020-09-04",Papua,-10,-7,,-11,-14,6
"2020-09-05",Papua,-12,1,5,-15,-2,4
"2020-09-06",Papua,-13,-9,10,-25,-5,4
"2020-09-07",Papua,-12,-5,,-14,-14,5
"2020-09-08",Papua,-8,-2,,-19,-15,5
"2020-09-09",Papua,-10,-8,,-19,-13,5
"2020-09-10",Papua,-10,-6,,-13,-13,5
"2020-09-11",Papua,-12,-8,7,-6,-15,7
"2020-09-12",Papua,-11,-1,10,-7,-4,4
"2020-09-13",Papua,-12,-9,11,-11,-8,5
"2020-09-14",Papua,-13,-8,7,-8,-12,6
"2020-09-15",Papua,-11,-9,6,-12,-17,7
"2020-09-16",Papua,-10,-10,14,-18,-14,7
"2020-09-17",Papua,-14,-9,3,-17,-15,7
"2020-09-18",Papua,-16,-9,3,-12,-14,8
"2020-09-19",Papua,-17,-5,5,-13,-5,5
"2020-09-20",Papua,-21,-15,-2,-17,-10,7
"2020-09-21",Papua,-16,-6,9,-13,-15,7
"2020-09-22",Papua,-16,-10,0,-15,-20,6
"2020-09-23",Papua,-19,-15,1,-23,-18,7
"2020-09-24",Papua,-22,-16,-1,-21,-19,6
"2020-09-25",Papua,-23,-15,-4,-12,-19,7
"2020-09-26",Papua,-23,-8,-4,-13,-7,5
"2020-09-27",Papua,-26,-16,0,-16,-12,6
"2020-09-28",Papua,-26,-15,-5,-17,-20,8
"2020-09-29",Papua,-19,-10,-1,-14,-20,5
"2020-09-30",Papua,-20,-14,2,-15,-22,3
"2020-10-01",Papua,-20,-6,-2,-21,-26,0
"2020-10-02",Papua,-17,-3,2,-12,-24,-2
"2020-10-03",Papua,-19,2,-7,-18,-16,-2
"2020-10-04",Papua,-20,-7,-6,-26,-23,-1
"2020-10-05",Papua,-17,0,6,-17,-23,-3
"2020-10-06",Papua,-13,0,5,-14,-26,-3
"2020-10-07",Papua,-14,-2,10,-15,-21,-1
"2020-10-08",Papua,-16,-3,12,-17,-21,3
"2020-10-09",Papua,-17,-2,9,-12,-20,5
"2020-10-10",Papua,-19,2,9,-13,-10,3
"2020-10-11",Papua,-19,-8,6,-10,-15,5
"2020-10-12",Papua,-18,-5,11,-19,-19,6
"2020-10-13",Papua,-13,1,14,-12,-21,5
"2020-10-14",Papua,-13,1,15,-15,-19,5
"2020-10-15",Papua,-17,1,12,-18,-19,6
"2020-10-16",Papua,-17,2,8,-10,-20,6
"2020-10-17",Papua,-17,8,2,-10,-9,4
"2020-10-18",Papua,-21,-7,3,-19,-15,6
"2020-10-19",Papua,-18,2,9,-15,-18,7
